kernel,backend,device,precision,n,threads,gops,mean_rel_error_f64,median_ms,min_ms,stddev_ms,block_size,repetitions,host,commit,timestamp
accelerate,amx,Apple M1 Pro,f16,64,1,179.73534453205346,0.00013479733389542078,0.0029170000000000003,0.002875,0.00043157015652150923,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f16,128,1,451.38872148084374,0.0001318405561375295,0.009292,0.009292,0.00007188045631463373,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f16,256,1,710.7785121165905,0.00013512462104907426,0.047208,0.046458,0.00038022296090583515,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f16,512,1,1570.5694961267525,0.00013018958515549622,0.17091599999999998,0.15645799999999999,0.017232248321098452,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f16,1024,1,1855.6108985459157,0.00014311223572829824,1.157292,1.098583,0.14291819364657532,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f16,2048,1,1893.1940789959428,0.00013977031846246996,9.074542,8.465541,0.3495930288885923,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f16,4096,1,496.4937067552684,0.00014393199331062353,276.819125,274.7485,1.7883113579090515,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f32,64,1,524.288,9.35095247668139e-8,0.001,0.001,0.00005590169943749479,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f32,128,1,958.6980571428571,1.4165008669846908e-7,0.0043749999999999995,0.004333,0.0001352471811166502,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f32,256,1,1137.438372881356,2.0261864064850236e-7,0.0295,0.027375,0.0011764311709573153,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f32,512,1,2002.6219841542204,1.8863139510344342e-7,0.134042,0.133,0.001085866336157441,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f32,1024,1,1887.6902740358203,1.1589929630042104e-7,1.1376249999999999,1.1130840000000002,0.04025963644272015,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f32,2048,1,1701.300057050432,3.136412475384265e-7,10.098083,9.74425,0.2709133452273992,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f32,4096,1,1656.6161844316741,3.290470972061699e-7,82.963667,82.67516699999999,2.421803160108747,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f64,64,1,233.01688888888887,5.356541370317511e-17,0.0022500000000000003,0.002208,0.0012236767547028097,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f64,128,1,295.18643113519596,5.4262586891532086e-17,0.014209000000000001,0.01375,0.00036449183804304836,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f64,256,1,333.5994352922462,4.306914586639693e-17,0.10058299999999999,0.10029199999999999,0.001205831953466152,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f64,512,1,471.90556103460943,2.3083202559600953e-17,0.568833,0.5625829999999999,0.015440096842312859,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f64,1024,1,489.3481145313457,1.1180661282986313e-17,4.388458,4.269,0.10471966140510568,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f64,2048,1,436.35431030793313,6.673911013225907e-18,39.371375,39.110583,1.5456677500733453,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
accelerate,amx,Apple M1 Pro,f64,4096,1,420.8560833755566,3.4226759867695466e-18,326.569958,322.243667,2.1237266665594463,,5,Pauls-MacBook-Pro,e5b8d10-dirty,2026-09-24T17:51:58Z
