kernel,backend,device,precision,n,threads,gops,mean_rel_error_f64,median_ms,min_ms,stddev_ms,block_size,repetitions,host,commit,timestamp
mps,metal,Apple M1 Pro,f16,64,1,2.6484676119802586,0.0001594864904382036,0.197959,0.1725,0.02419897593494403,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f16,128,1,17.509680974526386,0.00014482771364889406,0.239542,0.22412500000000002,0.0402605925353813,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f16,256,1,129.49129570670524,0.00014358932760390726,0.25912500000000005,0.232375,0.01357294153085469,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f16,512,1,751.9200448179271,0.00013359396176923036,0.357,0.334792,0.018716541080017957,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f16,1024,1,1026.153935252658,0.00013331874964759102,2.09275,1.00225,1.7797727360930942,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f16,2048,1,3680.775596314826,0.00013113032971928735,4.667459,4.592791,1.5845009791077127,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f16,4096,1,3754.7865689737196,0.00013307288804952785,36.603666,34.928166,1.7889830078388946,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f32,64,1,2.1414106758484355,9.35095247668139e-8,0.24483300000000002,0.201875,0.034884039351829654,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f32,128,1,18.59663653171707,1.4165008669846908e-7,0.225541,0.220042,0.007086625522771757,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f32,256,1,114.06631629760068,2.0261864064850236e-7,0.294166,0.283458,0.007990412580086228,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f32,512,1,553.6178520237174,1.8863139510344342e-7,0.484875,0.361709,0.097824657964135,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f32,1024,1,920.9750822343733,1.1589929630042104e-7,2.33175,1.216375,0.5816799140983812,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f32,2048,1,2976.973881967112,3.136412475384265e-7,5.770917000000001,4.4269169999999995,1.1424341553206474,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
mps,metal,Apple M1 Pro,f32,4096,1,3682.654121467687,3.290470972061699e-7,37.320625,33.808791,2.4418214200347452,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
