kernel,backend,device,precision,n,threads,gops,mean_rel_error_f64,median_ms,min_ms,stddev_ms,block_size,repetitions,host,commit,timestamp
static-ikj,cpu,Apple M1 Pro,f16,64,1,19.878218009478672,0.0007464432646251799,0.026375,0.023584,0.0018535151199814905,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,64,2,27.534688304185707,0.0007464432646251799,0.019041,0.015542000000000002,0.026189336814818356,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,64,4,11.105679001885234,0.0007464432646251799,0.047209,0.029,0.009521151311684945,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,64,8,10.313929927409362,0.0007464432646251799,0.050832999999999996,0.029542,0.011649055699926926,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,64,10,14.733812949640289,0.0007464432646251799,0.035584,0.019459,0.023118645375540498,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,128,1,39.047292768302675,0.0011165557453931836,0.107416,0.106334,0.000765707058867816,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,128,2,72.99646704606762,0.0011165557453931836,0.057459,0.057083,0.0003712781975823524,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,128,4,58.35553391304348,0.0011165557453931836,0.071875,0.043708000000000004,0.018582283156275494,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,128,8,71.34140699414887,0.0011165557453931836,0.058792000000000004,0.051041,0.016274565625539746,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,128,10,67.92395141700405,0.0011165557453931836,0.06175,0.040625,0.040399506857138744,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,256,1,59.71867764182425,0.0017059664673413303,0.561875,0.5597920000000001,0.005685964940095924,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,256,2,100.249566040949,0.0017059664673413303,0.334709,0.3275,0.009187716299494678,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,256,4,168.6152361809045,0.0017059664673413303,0.199,0.178708,0.016538603623039033,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,256,8,220.9956465327037,0.0017059664673413303,0.151833,0.145583,0.007218993468621504,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,256,10,164.18070703363915,0.0017059664673413303,0.204375,0.182875,0.027211891549467855,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,512,1,52.74990474240361,0.0018356578962918102,5.088833,5.0843750000000005,0.009228737356756955,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,512,2,100.4639504064061,0.0018356578962918102,2.671958,2.657625,0.03579030278860459,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,512,4,189.95323691625754,0.0018356578962918102,1.413166,1.395417,0.00951482324060729,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,512,8,359.39127908455686,0.0018356578962918102,0.746917,0.7422909999999999,0.008778478353336661,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,512,10,272.3737074358145,0.0018356578962918102,0.9855409999999999,0.950083,0.026228844785846007,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,1024,1,51.43391045454462,0.003689507053755073,41.752292000000004,40.842499999999994,0.46891151551439053,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
static-ikj,cpu,Apple M1 Pro,f16,1024,2,101.28326033179658,0.003689507053755073,21.202749999999998,20.963083,0.21498461798044946,,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
