kernel,backend,device,precision,n,threads,gops,mean_rel_error_f64,median_ms,min_ms,stddev_ms,block_size,repetitions,host,commit,timestamp
tiled,cpu,Apple M1 Pro,f16,64,1,6.1801636136454725,0.0007464432646251799,0.08483399999999999,0.084209,0.014150812510241242,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,64,1,17.573506737279615,0.0007464432646251799,0.029834,0.029791,0.00006834617765464214,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,64,1,25.890765432098764,0.0007464432646251799,0.02025,0.020166999999999997,0.00006968285298407393,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,64,1,25.99732235830813,0.0007464432646251799,0.020166999999999997,0.02,0.007100715548450029,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,64,1,26.051577639751553,0.0007464432646251799,0.020125,0.020041,0.007141708969147369,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,128,1,6.200766686821886,0.0011165557453931836,0.676417,0.656875,0.011375592235132221,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,128,1,18.738541680627968,0.0011165557453931836,0.223833,0.223792,0.000029346209295249202,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,128,1,27.631917360598713,0.0011165557453931836,0.151792,0.151333,0.00038487751298303056,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,128,1,42.708374063212766,0.0011165557453931836,0.098208,0.09725,0.0006370680497403732,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,128,1,41.00364645961033,0.0011165557453931836,0.102291,0.09933399999999999,0.002543760110545018,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,256,1,6.340146342615554,0.0017059664673413303,5.292375,5.174834,0.06991495185795396,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,256,1,18.46651425778821,0.0017059664673413303,1.817042,1.792583,0.054779019986670084,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,256,1,27.38857830833588,0.0017059664673413303,1.225125,1.219833,0.020212850632704,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,256,1,42.12295768300353,0.0017059664673413303,0.796583,0.795333,0.0016698844271386204,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,256,1,58.1197194686602,0.0017059664673413303,0.577333,0.556875,0.02586459632779912,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,512,1,6.440847276081812,0.0018356578962918102,41.677040999999996,41.502417,0.16191479518654334,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,512,1,18.680863732469692,0.0018356578962918102,14.369542000000001,14.333375,0.1529602554315985,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,512,1,27.165340793977293,0.0018356578962918102,9.881542,9.7545,0.23242858198272448,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,512,1,41.21955311560388,0.0018356578962918102,6.512333,6.468167,0.07139824322978838,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,512,1,49.79441296635519,0.0018356578962918102,5.390874999999999,5.297542,0.05897010257155736,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,1024,1,6.235850223244122,0.003689507053755073,344.377041,339.147125,2.7155146895324958,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,1024,1,17.860026575090235,0.003689507053755073,120.239667,119.75645899999999,2.6951585618012013,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,1024,1,25.330297779232538,0.003689507053755073,84.77925,84.624833,0.30404776662836763,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,1024,1,39.64164433795975,0.003689507053755073,54.172416,53.843292,0.36517630645306226,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,1024,1,47.09635023862844,0.003689507053755073,45.597666000000004,44.422542,0.8086339488787855,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,2048,1,6.336260563180937,0.01681188043957227,2711.35775,2709.3733330000005,2.6023417129491087,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,2048,1,17.461481408094215,0.01681188043957227,983.872375,983.0790000000001,1.7725251163308628,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,2048,1,24.561203726139684,0.01681188043957227,699.4717919999999,698.173167,1.9608477303711112,64,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,2048,1,36.75257936454242,0.01681188043957227,467.446625,466.324875,1.226726527393622,128,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,2048,1,44.07736478979388,0.01681188043957227,389.76624999999996,387.724333,2.370844154484982,256,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,4096,1,5.73261351299289,0.06571254066853494,23974.920542,23937.427708000003,22.517881885887927,16,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
tiled,cpu,Apple M1 Pro,f16,4096,1,15.956619985873859,0.06571254066853494,8613.287375,8596.837667,11.409010202280392,32,5,Pauls-MacBook-Pro,eca62af-dirty,2026-09-23T22:37:09Z
